account_open_date,age,location,occupation,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,earliest_credit_account,recent_trade_activity,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag
7/31/2024,55,Houston,Accountant,35478,390,90,FALSE,5,1.80409866,TRUE,16294.99373,3776.257986,3,1,9/26/2017,4/23/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
5/27/2024,68,Los Angeles,Banker,2922,686,24,FALSE,1,1.289978667,TRUE,54477.13125,51278.21563,0,0,3/13/2022,1/1/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
7/23/2022,21,Chicago,Consultant,13777,481,99,TRUE,2,1.853457371,TRUE,9682.438115,2425.476191,3,1,2/19/2022,2/20/2024,4,FALSE,FALSE,TRUE,FALSE,FALSE
12/18/2023,18,Miami,Retail Worker,7497,710,0,FALSE,1,1.058961172,FALSE,44199.32012,31816.99942,0,0,7/28/2018,3/15/2024,4,FALSE,FALSE,FALSE,TRUE,FALSE
9/21/2022,25,Houston,Other,8508,653,0,FALSE,1,1.22673002,FALSE,15495.20587,11935.14525,0,0,9/19/2021,8/15/2024,0,FALSE,,TRUE,FALSE,FALSE
5/7/2022,46,Chicago,Retail Worker,15781,809,0,FALSE,1,1.171998453,FALSE,50873.91671,53299.43824,0,0,10/14/2020,11/29/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/28/2020,72,Seattle,Accountant,20788,382,98,FALSE,4,1.589559305,TRUE,30090.13506,12722.77206,3,1,7/12/2024,10/8/2024,3,TRUE,FALSE,TRUE,FALSE,FALSE
9/11/2023,56,Seattle,Consultant,16838,536,112,TRUE,3,1.75171574,FALSE,39082.745,15016.36809,4,1,4/3/2024,9/24/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
9/8/2024,20,Los Angeles,Banker,7411,701,0,FALSE,1,0.891878049,FALSE,64033.36707,54894.08341,0,0,5/10/2024,11/25/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/30/2022,49,Chicago,Other,5141,512,109,TRUE,4,1.263294354,FALSE,50866.4102,19702.94035,,1,11/17/2015,5/24/2024,1,FALSE,TRUE,FALSE,FALSE,FALSE
12/28/2020,27,Boston,Lawyer,67526,810,0,FALSE,1,0.88294121,FALSE,50227.64684,37384.9369,0,0,8/10/2016,12/26/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/17/2022,27,Boston,Banker,8719,401,94,TRUE,8,3.148861175,FALSE,19884.85629,4841.432967,4,2,7/27/2022,3/27/2024,3,FALSE,TRUE,TRUE,FALSE,TRUE
12/4/2022,36,Seattle,Banker,9847,525,0,TRUE,1,1.753839169,FALSE,24840.31537,17660.36845,2,1,6/10/2022,12/19/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
3/22/2022,63,Seattle,Other,7515,727,0,FALSE,1,0.948260928,FALSE,63701.02301,51869.81556,0,0,8/1/2018,10/12/2024,4,FALSE,TRUE,FALSE,FALSE,TRUE
7/9/2023,51,Boston,Doctor,46503,383,95,TRUE,7,1.595940804,TRUE,29695.34356,7498.960648,4,2,6/11/2015,10/12/2024,3,TRUE,,TRUE,FALSE,FALSE
11/6/2022,50,Seattle,Consultant,13157,459,99,TRUE,4,1.354845912,TRUE,11970.82247,4157.718279,3,1,3/31/2016,7/8/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
8/27/2022,40,Seattle,Artist,9494,712,40,TRUE,1,1.311312054,FALSE,36816.63175,22518.94735,1,1,10/26/2017,8/31/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
12/6/2019,72,San Francisco,Lawyer,44233,615,5,FALSE,1,0.926763275,FALSE,58205.97221,46844.21903,0,0,9/15/2018,6/3/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/25/2023,45,San Francisco,Artist,5516,385,105,TRUE,2,3.13330061,FALSE,12899.41722,5346.837241,4,1,6/22/2016,7/22/2024,4,TRUE,TRUE,FALSE,FALSE,TRUE
4/23/2023,49,Chicago,Accountant,31085,481,90,TRUE,4,1.913870601,TRUE,6569.302736,1844.466819,3,1,11/4/2014,5/29/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
1/7/2023,67,Boston,Banker,3176,579,0,FALSE,1,0.98482513,FALSE,47429.20321,37384.41256,2,1,3/12/2015,3/6/2024,1,FALSE,TRUE,FALSE,FALSE,FALSE
3/25/2021,24,Los Angeles,Other,3662,643,0,FALSE,1,0.898877567,FALSE,73447.23906,63140.56647,0,0,3/7/2018,10/26/2023,0,FALSE,FALSE,FALSE,TRUE,TRUE
8/14/2024,46,Boston,Banker,7338,397,115,TRUE,1,2.122573951,TRUE,15824.75238,6121.155326,4,2,11/25/2014,4/10/2024,4,TRUE,TRUE,FALSE,FALSE,TRUE
11/25/2022,25,Boston,Banker,6267,785,0,FALSE,1,1.159676913,TRUE,73572.47077,54073.92734,0,0,9/7/2019,8/19/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/4/2022,18,Miami,Banker,2709,437,115,TRUE,2,1.757778005,FALSE,27126.02828,11193.80878,3,2,7/26/2023,12/31/2023,3,TRUE,TRUE,FALSE,FALSE,FALSE
3/10/2020,74,Miami,Teacher,22500,330,98,TRUE,6,2.780034742,TRUE,47486.82336,9217.639237,4,2,5/9/2020,3/19/2024,3,TRUE,TRUE,TRUE,FALSE,FALSE
9/29/2023,72,Seattle,Artist,72577,604,25,FALSE,1,0.926718087,FALSE,98701.76927,61145.76777,0,0,8/23/2018,8/23/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/12/2021,20,New York,Artist,5896,674,7,FALSE,1,0.989261969,FALSE,48581.9598,34469.96455,,0,6/20/2015,3/11/2024,0,FALSE,,FALSE,TRUE,FALSE
7/8/2020,41,San Francisco,Retail Worker,23145,739,0,FALSE,1,1.277139638,FALSE,87147.05093,71591.11277,0,0,6/11/2021,2/16/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
6/6/2023,40,Dallas,Doctor,36557,652,0,FALSE,1,1.301691861,FALSE,923908.4053,65544.38829,0,0,11/13/2014,9/8/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/21/2024,25,Los Angeles,Banker,5813,572,0,FALSE,1,1.818432854,FALSE,80211.7025,53586.58829,2,0,12/25/2015,11/2/2023,3,FALSE,,TRUE,TRUE,FALSE
3/4/2021,71,Miami,Retail Worker,7064,504,0,FALSE,1,1.286230355,FALSE,45968.38414,32410.86803,2,1,5/25/2018,6/12/2024,1,FALSE,,FALSE,FALSE,FALSE
6/2/2024,74,Boston,Lawyer,56683,652,0,FALSE,1,1.342436793,FALSE,22492.27937,17233.10477,0,0,6/29/2024,11/19/2023,0,FALSE,,FALSE,FALSE,FALSE
2/28/2022,64,Boston,Artist,24942,499,0,FALSE,1,0.829918351,FALSE,86771.24526,87406.64997,4,1,4/21/2017,4/9/2024,3,FALSE,TRUE,FALSE,TRUE,FALSE
11/4/2020,54,New York,Teacher,43643,344,118,TRUE,6,1.539098942,FALSE,17135.6317,4296.947596,3,1,6/15/2019,3/7/2024,3,TRUE,TRUE,FALSE,TRUE,FALSE
4/6/2024,20,New York,Other,8310,360,93,TRUE,2,1.864555166,TRUE,41884.18602,10752.70192,3,2,9/30/2024,6/6/2024,3,TRUE,FALSE,TRUE,FALSE,FALSE
2/5/2021,68,San Francisco,Other,9542,726,0,FALSE,1,0.810911662,FALSE,54598.16083,32384.69004,0,0,12/30/2017,3/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/26/2024,50,Miami,Consultant,15112,706,0,FALSE,1,1.555026433,FALSE,50614.19503,37463.75392,,0,4/7/2017,5/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/30/2022,45,Los Angeles,Teacher,18863,594,90,TRUE,5,1.400773567,TRUE,10882.6518,3552.514013,,1,1/9/2020,6/4/2024,1,TRUE,FALSE,TRUE,FALSE,FALSE
8/27/2023,64,Los Angeles,Consultant,15968,741,0,FALSE,1,1.901279493,FALSE,32995.82297,25894.90757,0,0,12/27/2018,2/28/2024,0,FALSE,,FALSE,FALSE,FALSE
11/19/2019,25,Seattle,Other,3277,642,0,FALSE,1,1.79231678,FALSE,68740.35113,44053.44282,0,0,2/8/2023,9/8/2024,0,TRUE,,TRUE,FALSE,FALSE
7/24/2023,51,Seattle,Retail Worker,15342,644,0,FALSE,1,1.131756961,FALSE,83582.4018,58164.88144,0,0,5/20/2018,7/19/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
3/19/2022,52,Dallas,Teacher,50952,723,0,FALSE,1,0.957030582,FALSE,94875.78393,64735.03638,0,0,5/15/2017,11/20/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/19/2021,49,Atlanta,Banker,8123,793,7,FALSE,1,1.171062548,TRUE,77924.03226,49774.14139,0,0,2/10/2017,4/15/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
8/9/2022,41,Boston,Software Developer,6802,722,5,FALSE,1,0.701465512,FALSE,27605.86997,19545.54052,0,0,5/24/2018,7/22/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
12/25/2023,31,Seattle,Banker,8053,667,0,FALSE,1,1.175074679,FALSE,80114.8326,70420.72927,0,0,9/19/2024,9/8/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
10/3/2023,49,Dallas,Banker,9504,635,0,FALSE,1,2.465800409,FALSE,43183.31515,28754.66547,0,0,7/13/2023,12/5/2023,0,FALSE,TRUE,FALSE,FALSE,FALSE
9/24/2023,73,New York,Artist,11371,691,0,FALSE,1,1.225495749,TRUE,70244.40894,53883.4038,0,0,10/21/2024,1/13/2024,0,FALSE,FALSE,FALSE,FALSE,TRUE
7/14/2023,63,Boston,Banker,8145,730,8,FALSE,1,1.284788298,FALSE,75438.0552,64861.10173,0,0,4/12/2020,9/4/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
10/19/2020,60,Seattle,Teacher,27324,687,0,FALSE,1,0.900301878,FALSE,96213.52206,62475.59202,0,0,3/22/2018,11/26/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/28/2024,33,Houston,Banker,4808,638,21,FALSE,1,2.156898645,FALSE,62130.18885,,0,0,11/29/2023,6/27/2024,0,FALSE,,TRUE,FALSE,FALSE
5/14/2024,21,San Francisco,Teacher,24355,823,0,FALSE,1,1.621388423,FALSE,48502.97816,39888.2551,0,0,10/15/2016,4/1/2024,3,FALSE,FALSE,TRUE,TRUE,TRUE
5/13/2021,69,Seattle,Accountant,23861,739,0,TRUE,1,1.469509229,FALSE,14442.23137,,0,0,2/9/2020,9/11/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
11/5/2020,54,Boston,Retail Worker,21193,600,0,FALSE,1,1.297625353,FALSE,76106.55856,58860.22319,0,0,2/5/2024,9/12/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
2/15/2021,71,Dallas,Banker,7503,701,0,FALSE,1,1.377239211,FALSE,66756.34862,46370.80485,0,0,6/6/2015,1/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/9/2023,38,Chicago,Teacher,49384,663,0,FALSE,1,0.825064296,TRUE,49201.49498,34998.10938,0,0,8/29/2023,4/20/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/30/2023,31,New York,Banker,2031,652,0,FALSE,1,0.730462995,FALSE,89722.28918,84688.32542,0,0,8/2/2019,2/29/2024,0,FALSE,,FALSE,FALSE,FALSE
4/26/2024,48,Boston,Consultant,16776,678,0,TRUE,1,0.829994701,FALSE,56562.57379,44612.91858,0,0,10/29/2018,9/7/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/27/2022,72,Los Angeles,Teacher,39084,409,0,FALSE,1,0.947161469,FALSE,61799.73283,37441.15434,,2,1/13/2023,5/14/2024,3,TRUE,,FALSE,TRUE,FALSE
5/24/2021,65,San Francisco,Teacher,53878,483,92,FALSE,8,1.512877488,TRUE,40555.95187,18302.55575,4,1,2/9/2017,8/5/2024,4,TRUE,TRUE,TRUE,FALSE,TRUE
11/25/2020,35,Los Angeles,Teacher,49517,564,0,FALSE,1,1.235645514,FALSE,30851.97998,25115.96445,2,0,2/11/2020,12/18/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
11/7/2023,24,Dallas,Consultant,2502,794,0,FALSE,1,1.794666626,FALSE,33684.1817,33576.66054,0,0,1/14/2023,4/21/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/3/2023,27,Chicago,Banker,5044,319,110,TRUE,1,1.667510159,TRUE,13577.86468,7660.885324,3,2,11/22/2023,6/13/2024,3,TRUE,FALSE,FALSE,FALSE,FALSE
9/4/2020,24,New York,Artist,17559,708,0,FALSE,1,1.584805251,TRUE,36522.51897,30143.95732,0,0,9/1/2019,11/27/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/15/2024,50,Houston,Teacher,46523,728,0,FALSE,1,1.181425469,FALSE,59279.61062,55408.06157,0,0,9/19/2023,4/29/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/5/2022,40,Boston,Banker,8940,755,0,FALSE,1,0.984151997,FALSE,39266.73719,31061.80125,0,0,6/20/2022,9/6/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/27/2024,38,Boston,Other,3033,341,117,TRUE,3,2.88657795,TRUE,25355.8543,7483.085952,4,1,10/13/2017,4/1/2024,3,TRUE,FALSE,TRUE,FALSE,TRUE
1/15/2024,36,Dallas,Other,2206,361,98,TRUE,7,3.143484826,TRUE,20206.76464,10944.88252,4,1,3/6/2015,6/1/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
8/23/2021,65,Dallas,Banker,7730,402,118,TRUE,5,1.05831188,TRUE,28802.02187,13123.29517,,1,8/1/2024,6/28/2024,3,TRUE,TRUE,TRUE,FALSE,TRUE
1/4/2023,36,Seattle,Teacher,37171,634,23,FALSE,1,0.938525098,FALSE,66829.26063,45226.23054,,0,4/5/2023,2/8/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
7/23/2024,53,Chicago,Teacher,21259,647,0,FALSE,1,1.15092605,FALSE,62715.80329,43354.14888,0,0,6/3/2017,11/25/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
7/2/2024,46,Atlanta,Teacher,18649,508,7,FALSE,1,0.913533495,TRUE,55246.535,35332.24264,1,0,6/24/2023,8/6/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
4/30/2023,35,San Francisco,Lawyer,41996,471,102,TRUE,6,1.400116419,TRUE,32165.41215,9783.239523,4,2,5/24/2016,7/6/2024,4,FALSE,TRUE,TRUE,FALSE,FALSE
6/3/2022,19,Miami,Teacher,57681,815,0,TRUE,1,0.88776465,FALSE,94157.08356,62361.13244,0,0,5/10/2024,1/5/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
5/23/2020,18,Atlanta,Lawyer,48961,730,0,FALSE,1,2.05946017,FALSE,39059.04497,29505.79159,,0,6/23/2023,9/17/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/4/2022,64,Atlanta,Accountant,47294,,0,FALSE,1,1.442867125,FALSE,83628.19321,56116.28186,0,0,7/5/2018,11/26/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/27/2020,22,San Francisco,Other,9121,821,0,FALSE,1,1.292380221,FALSE,38349.105,25409.51792,0,0,12/19/2023,11/14/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
4/25/2024,37,Seattle,Banker,3235,751,0,FALSE,1,2.110768267,FALSE,15244.2049,10858.50333,,0,1/24/2021,7/7/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
1/26/2021,28,New York,Other,5085,782,0,TRUE,1,1.759550965,FALSE,65240.26713,58924.59317,0,0,8/14/2021,10/1/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/2024,59,San Francisco,Consultant,14403,799,0,FALSE,1,1.240367579,FALSE,48972.27742,40958.25144,0,0,10/27/2015,5/24/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
4/12/2022,19,Los Angeles,Teacher,21283,584,0,FALSE,1,1.654176841,FALSE,86497.69603,62584.2352,2,1,6/10/2019,9/20/2024,1,FALSE,,TRUE,FALSE,FALSE
7/6/2021,20,San Francisco,Consultant,13140,424,44,FALSE,1,1.494416659,FALSE,20109.92714,14584.28645,3,2,10/2/2017,6/10/2024,3,FALSE,FALSE,FALSE,FALSE,FALSE
7/15/2020,40,Los Angeles,Retail Worker,18081,801,0,FALSE,1,0.726977794,FALSE,84320.36549,72749.85323,0,0,4/11/2020,10/13/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
10/18/2021,72,Dallas,Banker,4075,755,0,FALSE,1,1.415970383,FALSE,14386.96559,8353.375076,0,0,4/4/2024,10/14/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
9/21/2024,29,Atlanta,Accountant,58051,545,0,TRUE,1,0.902654487,FALSE,37159.35795,29649.54552,2,0,7/29/2016,4/16/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
10/8/2023,37,Miami,Other,9109,559,0,FALSE,1,1.714279918,FALSE,42848.72436,26789.57377,1,0,6/19/2022,10/12/2024,1,FALSE,,FALSE,TRUE,TRUE
12/9/2022,22,Miami,Lawyer,53215,561,0,FALSE,1,1.578455897,FALSE,57383.46614,42508.56262,1,1,4/21/2019,2/7/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
2/11/2024,54,Seattle,Retail Worker,7090,787,0,TRUE,1,1.23620835,FALSE,80980.35421,71614.61242,0,0,4/7/2018,2/8/2024,4,FALSE,FALSE,FALSE,TRUE,TRUE
1/4/2023,55,Chicago,Other,9517,553,0,FALSE,1,1.122208015,FALSE,89869.58937,51241.02159,2,1,7/14/2015,3/13/2024,1,FALSE,FALSE,FALSE,FALSE,FALSE
12/13/2020,47,San Francisco,Engineer,72761,611,95,TRUE,6,1.037082668,FALSE,22414.30382,,3,2,3/11/2022,12/4/2023,4,TRUE,TRUE,TRUE,FALSE,TRUE
8/13/2023,26,Los Angeles,Banker,6914,692,0,FALSE,1,1.318340885,FALSE,45555.82778,32424.10978,0,0,12/2/2021,2/10/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
12/26/2022,51,Boston,Consultant,16851,315,104,TRUE,6,1.785885405,TRUE,33142.41634,12146.80432,4,1,10/31/2015,11/13/2023,4,TRUE,TRUE,TRUE,FALSE,FALSE
1/29/2020,70,Chicago,Other,2286,564,0,FALSE,1,0.819225574,FALSE,69712.67572,56114.62289,1,0,1/27/2017,11/4/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
11/9/2023,61,San Francisco,Other,2824,550,0,FALSE,1,0.603846848,FALSE,64835.71672,40578.82605,2,1,1/1/2024,10/18/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
5/22/2023,52,New York,Other,2530,463,0,FALSE,1,1.342897677,TRUE,77137.99157,61488.74582,4,2,1/26/2018,2/5/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
3/25/2022,69,Atlanta,Teacher,22893,802,0,FALSE,1,2.022440804,FALSE,58798.26305,50816.05232,0,0,1/16/2015,2/20/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
4/22/2021,39,Chicago,Other,5249,786,0,FALSE,1,1.976915967,FALSE,55538.09716,33080.31797,0,0,6/13/2022,6/21/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
5/8/2024,61,Seattle,Banker,5148,500,112,TRUE,2,1.156241177,TRUE,10242.52151,3683.783189,4,2,3/26/2019,12/8/2023,1,TRUE,FALSE,FALSE,FALSE,FALSE
9/21/2024,41,Los Angeles,Banker,6252,669,0,FALSE,1,1.593050791,FALSE,63335.83946,40351.07415,0,0,8/28/2024,2/7/2024,4,FALSE,FALSE,FALSE,TRUE,FALSE
7/4/2022,34,Dallas,Accountant,20918,657,18,TRUE,1,2.028210205,FALSE,65207.60926,,0,0,8/14/2021,12/23/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
2/5/2020,27,Dallas,Banker,9522,374,97,TRUE,1,2.320289877,TRUE,5151.34877,2386.852842,3,2,12/26/2017,12/27/2023,4,FALSE,TRUE,TRUE,FALSE,TRUE
10/3/2024,47,Atlanta,Other,8883,684,0,FALSE,1,0.563851802,FALSE,84430.25804,63448.69893,0,0,4/30/2021,8/4/2024,0,FALSE,FALSE,FALSE,TRUE,FALSE
11/21/2019,73,San Francisco,Engineer,2232,509,0,FALSE,1,1.328668378,FALSE,25272.23129,19860.04023,2,1,3/21/2017,11/2/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE
1/1/2023,63,Chicago,Accountant,55610,576,117,TRUE,3,1.783883018,FALSE,16546.81523,3104.939413,4,2,8/24/2015,9/14/2024,2,TRUE,TRUE,FALSE,FALSE,FALSE
12/18/2023,40,Dallas,Banker,27291,422,108,TRUE,7,1.244559338,TRUE,47885.00101,14913.06729,,1,8/25/2015,6/2/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
5/15/2022,49,Los Angeles,Accountant,22719,615,0,FALSE,1,1.428877381,FALSE,52438.86429,32293.35898,0,0,10/11/2023,6/2/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
4/10/2024,34,Atlanta,Other,8371,416,93,TRUE,4,2.308261877,FALSE,11600.61714,4884.655822,3,1,8/25/2015,7/5/2024,3,FALSE,TRUE,TRUE,FALSE,FALSE
5/24/2023,67,Dallas,Consultant,16782,689,0,FALSE,1,1.218588048,FALSE,76527.39853,65845.54897,0,0,10/24/2018,10/30/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
7/4/2020,68,New York,Artist,9572,752,0,FALSE,1,1.434571898,FALSE,17892.49864,14765.26359,0,0,10/5/2023,12/6/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/24/2023,34,New York,Teacher,37292,650,0,FALSE,1,1.220962397,FALSE,27953.10318,25399.36793,0,0,6/21/2021,2/28/2024,0,TRUE,FALSE,FALSE,FALSE,FALSE
5/19/2024,31,Atlanta,Accountant,29299,660,0,TRUE,1,1.057026887,TRUE,44291.98462,30469.11467,0,0,9/4/2020,8/20/2024,0,FALSE,FALSE,TRUE,FALSE,FALSE
8/21/2020,26,Miami,Artist,7537,355,109,TRUE,3,1.927163537,FALSE,7378.100747,2713.936372,3,2,11/4/2021,3/6/2024,3,FALSE,FALSE,TRUE,FALSE,TRUE
12/16/2019,57,Chicago,Other,5314,486,106,TRUE,3,1.812259612,FALSE,23690.1839,11028.13052,4,2,8/31/2017,2/7/2024,4,TRUE,TRUE,TRUE,FALSE,FALSE
11/26/2021,19,Houston,Banker,7455,521,35,TRUE,1,2.463094822,TRUE,13522.36289,6017.463072,2,0,9/20/2020,3/5/2024,2,FALSE,TRUE,FALSE,FALSE,FALSE
12/22/2020,62,San Francisco,Banker,14629,591,110,TRUE,4,1.301097699,FALSE,5319.037383,2533.846647,4,1,5/14/2020,11/15/2023,2,TRUE,TRUE,FALSE,TRUE,FALSE
12/29/2020,42,Boston,Banker,3352,809,0,FALSE,1,1.405290526,TRUE,60188.17767,45970.35238,0,0,6/25/2021,8/12/2024,0,FALSE,FALSE,TRUE,TRUE,TRUE
2/8/2021,56,Houston,Consultant,33698,593,0,FALSE,1,1.482822907,FALSE,107792.3362,81122.20604,2,1,9/13/2017,11/26/2023,3,FALSE,FALSE,FALSE,FALSE,TRUE
2/27/2021,26,Houston,Artist,9471,349,96,TRUE,4,1.800181756,TRUE,33000.79931,14217.16703,3,2,1/20/2023,4/19/2024,3,TRUE,TRUE,FALSE,FALSE,TRUE
12/7/2020,71,Chicago,Accountant,49384,700,0,FALSE,1,1.406851757,TRUE,16913.81881,11419.2077,0,0,2/6/2022,4/9/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
1/14/2023,39,Chicago,Artist,14370,625,0,FALSE,1,1.883216804,FALSE,66560.84707,41779.2844,0,0,10/13/2021,8/26/2024,4,FALSE,FALSE,FALSE,FALSE,TRUE
10/3/2024,60,Los Angeles,Accountant,48048,647,0,FALSE,1,1.028780071,FALSE,86702.80976,46552.77319,0,0,12/4/2014,6/22/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
6/16/2024,63,Miami,Lawyer,7949,521,119,FALSE,10,2.4834773,TRUE,602964.9978,16925.10017,4,2,3/11/2016,12/14/2023,2,TRUE,FALSE,TRUE,FALSE,FALSE
3/4/2021,21,Los Angeles,Banker,8720,736,0,FALSE,1,0.893620934,FALSE,26214.6395,20232.13693,0,0,9/20/2022,10/28/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
11/29/2023,43,Dallas,Consultant,14983,621,0,TRUE,1,0.725998694,FALSE,65602.52142,46025.98195,0,0,2/28/2023,12/1/2023,0,TRUE,FALSE,FALSE,FALSE,FALSE
7/19/2023,46,Dallas,Lawyer,68884,721,10,FALSE,1,0.929270478,FALSE,81494.07158,63511.96956,0,0,6/13/2022,8/7/2024,3,FALSE,FALSE,FALSE,FALSE,TRUE
1/26/2024,62,Dallas,Retail Worker,8517,520,15,FALSE,1,1.515323691,FALSE,75577.89699,44925.25553,1,0,2/14/2019,11/2/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE
2/11/2021,51,New York,Consultant,57088,,91,TRUE,4,2.327318602,FALSE,23397.58627,8507.022652,4,1,11/18/2016,7/24/2024,3,TRUE,TRUE,FALSE,FALSE,FALSE
3/8/2020,40,San Francisco,Banker,9003,784,0,FALSE,1,1.14639328,FALSE,41397.61818,28438.29846,0,0,6/30/2019,11/7/2023,0,FALSE,FALSE,TRUE,FALSE,FALSE
1/24/2020,54,Seattle,Teacher,15545,355,102,TRUE,5,3.125428633,TRUE,3171.400492,897.4078028,4,1,7/5/2023,6/19/2024,4,FALSE,TRUE,FALSE,FALSE,FALSE
11/8/2020,28,Chicago,Banker,4123,698,0,FALSE,1,2.068886562,FALSE,99283.65337,87901.74262,0,0,6/28/2024,1/2/2024,0,FALSE,FALSE,FALSE,FALSE,FALSE
8/31/2020,23,Seattle,Other,8289,771,0,FALSE,1,1.263542638,FALSE,95872.49096,,0,0,11/26/2018,12/8/2023,0,FALSE,FALSE,FALSE,FALSE,FALSE
1/19/2020,35,Atlanta,Other,6850,689,0,FALSE,1,0.94042102,FALSE,40823.3039,35172.74636,0,0,4/25/2016,3/3/2024,0,FALSE,TRUE,TRUE,TRUE,FALSE
7/11/2023,38,Chicago,Accountant,41190,336,100,TRUE,2,2.361682645,FALSE,28506.36431,12567.15421,4,1,5/16/2024,7/14/2024,4,TRUE,FALSE,TRUE,FALSE,FALSE
11/8/2020,59,Chicago,Artist,15569,472,112,TRUE,3,1.272494891,FALSE,30281.07541,9240.536897,4,2,11/23/2023,12/28/2023,4,TRUE,TRUE,TRUE,FALSE,FALSE
9/30/2020,53,Miami,Software Developer,20627,500,0,FALSE,1,1.226793002,FALSE,41359.67559,37523.25848,2,1,9/5/2023,8/23/2024,2,FALSE,FALSE,FALSE,FALSE,FALSE
1/24/2024,58,Seattle,Banker,5175,375,109,TRUE,4,1.520209275,TRUE,45427.48648,14091.21874,4,1,6/25/2021,7/4/2024,4,TRUE,,TRUE,FALSE,FALSE
7/3/2023,55,Chicago,Other,2309,568,0,FALSE,1,1.547585976,FALSE,91947.4337,85135.35706,2,0,5/28/2024,12/2/2023,4,TRUE,FALSE,TRUE,FALSE,TRUE
4/1/2024,51,Boston,Software Developer,62342,650,0,FALSE,1,1.316274104,FALSE,103509.5907,76893.42873,0,0,12/24/2018,12/11/2023,0,FALSE,,FALSE,FALSE,FALSE
