age,income_level,fico_score,delinquency_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,account_age_days,credit_history_length,location_encoded,occupation_encoded,charge_off_status
74,9386,816.0,0,1,1.713414773,0,57252.53331,51809.02433,0,0,0,0,0,0,0,0,1093,3150,8,7,0
19,3274,604.0,0,1,1.272395683,0,81123.81357,39902.136648,0,0,0,0,0,0,0,0,1768,-52,4,7,0
23,16505,390.0,91,4,2.721857782125,0,7229.736513,3056.400543,3,1,3,0,1,1,0,1,1741,50,6,3,1
40,39932,772.0,0,1,2.216159404,0,104543.0003,80408.99728,0,0,0,1,0,0,1,0,1157,1012,9,0,0
40,17712,760.0,0,1,0.810893131,0,43888.69209,28686.61369,0,0,0,0,0,0,0,0,1495,181,6,8,1
53,55547,631.0,13,1,1.424461577,0,26587.65273,17626.45488,0,0,0,0,0,0,0,0,1497,1246,0,0,0
27,13568,303.0,102,9,2.721857782125,0,48002.97355,15760.70633,4,1,3,1,0,1,0,0,580,2707,8,5,1
45,26810,490.0,109,3,2.721857782125,0,35516.1665,12498.02456,4,1,3,1,1,1,0,0,444,1493,2,10,1
72,6836,690.0,0,1,1.630806103,0,61347.48143,41906.02854,0,0,4,0,0,0,1,0,927,1226,0,1,0
33,41532,742.0,0,1,0.904849069,0,53324.65619,42410.76226,0,0,0,1,0,0,0,0,1351,3304,7,0,1
44,43122,773.0,0,1,1.169589707,0,46729.19821,32880.87936,0,0,4,0,0,0,0,1,1053,430,3,0,1
40,14934,636.0,28,1,2.351761955,0,51524.68065,39336.36671,0,0,0,0,0,0,0,0,1040,2483,5,3,0
34,38594,485.0,34,2,0.761931164,0,62726.75344,52348.29416,3,2,4,1,1,1,0,0,475,2777,6,4,1
57,23401,387.0,100,2,1.843721914,1,30172.94791,15619.11834,4,2,4,1,0,1,0,0,1405,1411,4,0,1
65,2758,475.0,0,1,0.721405503,0,77744.61232,64168.84849,4,2,3,0,0,1,0,0,1473,378,5,10,0
22,3099,457.0,105,7,1.755536944,1,16104.6375,4840.765984,3,2,3,0,1,1,0,0,367,2966,0,2,0
39,22344,650.0,0,1,1.01481762,0,46069.97996,34313.18026,0,0,0,1,0,1,0,0,919,2575,7,8,0
43,7192,651.0,0,1,1.344420614,0,17519.81054,14634.53953,0,0,0,0,0,0,0,0,1527,2550,7,2,0
48,22310,501.0,0,1,0.886491613,0,22490.17502,16113.89985,0,0,2,0,0,0,0,0,1247,763,9,8,0
54,21193,600.0,0,1,1.297625353,0,76106.55856,58860.22319,0,0,0,0,0,0,0,0,1489,220,1,8,0
39,9204,762.0,0,1,1.094997119,0,73731.43224,55223.929,0,0,0,0,0,0,0,0,796,1955,7,2,0
27,38670,452.0,0,1,1.554045815,0,46331.5131,45920.55854,3,1,3,1,1,0,0,1,843,2318,1,0,0
69,5759,453.0,117,1,1.955404732,1,41305.5822,10320.17632,2,2,3,1,1,0,1,0,1093,-72,0,7,1
70,9229,698.0,0,1,1.351388357,0,12072.50621,10092.75603,0,0,0,0,1,0,0,1,721,182,2,2,0
45,8272,574.0,4,1,1.155947965,0,83634.43842,66465.4863,1,0,3,0,0,1,0,1,788,379,7,3,0
26,15694,569.0,0,1,0.874027356,0,61019.4183,45468.0662,2,1,2,0,0,0,0,0,1237,3476,7,0,0
72,35271,388.0,118,2,1.729927302,1,33928.49475,7204.204873,3,1,4,1,0,0,0,0,1713,1895,3,10,1
32,54009,729.0,0,1,1.70391467,0,80764.6291,36724.950743600006,0,0,0,0,0,0,0,0,1622,1011,3,0,0
31,4660,715.0,0,1,0.996591153,0,93965.23554,74982.14291,0,0,0,0,0,0,0,0,1363,1590,8,7,0
52,7834,798.0,0,1,1.003972897,0,82340.08096,72245.75167,0,0,0,0,0,0,0,0,880,743,0,7,1
69,7895,714.0,0,1,1.462357918,0,74619.36563,55020.05519,0,0,0,0,0,0,0,0,1816,1889,4,2,0
70,5234,381.0,97,3,2.148317232,1,28681.33757,9559.146046,3,2,4,1,0,1,1,0,866,3249,0,7,0
66,2957,530.0,0,1,0.853364029,0,92328.38369,64514.24261,1,0,1,0,0,0,0,0,1566,475,1,4,0
32,55647,558.0,0,1,1.115164801,0,14801.08155,8448.92526,0,0,4,0,0,0,0,1,909,1029,7,4,0
66,5834,754.0,15,1,1.526982663,0,78248.17159,54581.1829,0,0,0,0,0,0,0,0,837,1174,2,2,0
25,43346,588.0,0,1,1.616664301,0,73473.88422,47178.68287,2,1,1,0,0,0,0,1,502,2341,2,9,0
73,15233,812.0,9,1,1.591004898,0,93581.5521,65967.59066,0,0,0,1,0,0,0,0,1632,407,4,10,0
35,2170,634.0,1,1,1.256777767,0,103505.3301,77329.33851,0,0,4,0,0,1,0,1,238,1415,4,2,1
54,53184,445.0,5,1,1.453889198,1,81501.60475,55369.01378,4,2,4,0,0,1,0,0,420,2445,7,0,0
34,50629,600.0,2,1,1.1385283,1,51874.14955,32704.86007,0,0,4,0,0,1,0,1,205,156,2,10,0
61,17239,596.0,0,1,1.301783077,0,34912.77719,26977.62338,1,1,2,0,0,0,0,0,631,89,5,8,0
55,2006,690.0,0,1,0.832491417,0,74202.55638,43047.46275,0,0,0,0,0,0,0,0,1511,239,7,7,0
34,9898,448.0,118,9,2.721857782125,0,23308.89667,9291.336715000001,4,2,3,0,1,1,0,1,212,185,4,1,1
40,7044,711.0,0,1,1.548609838,0,79195.45089,40198.48751299999,0,0,0,0,0,1,0,0,941,2475,9,7,0
57,15669,420.0,112,6,2.616111899,0,25535.0179,7709.160428,4,2,4,0,1,1,0,0,1455,1990,4,3,1
66,6475,724.0,9,1,1.200673771,0,75269.93315,60317.76232,0,0,0,0,0,1,0,0,1369,217,2,2,0
31,19950,802.0,0,1,0.747613216,0,50589.53293,44817.74273,0,0,0,0,0,0,0,0,1225,1373,4,10,0
29,6806,320.0,106,1,1.026012299,1,28851.38704,6947.860221,4,1,3,0,0,0,0,0,752,1839,8,2,1
32,7733,783.0,0,1,1.166850188,0,66810.57635,52035.53271,0,0,0,0,0,0,0,0,448,1878,7,2,1
33,16804,470.0,39,1,2.721857782125,1,38118.6046,30028.96475,4,2,4,0,0,0,0,1,1194,1681,3,3,1
38,4613,745.0,0,1,1.527641608,0,59603.61769,35978.70639,0,0,4,1,0,0,0,1,1813,650,1,10,0
71,55565,427.0,98,7,2.035391304,1,34852.75539,13108.73149,4,2,4,0,1,1,0,1,534,2830,2,4,1
74,3158,429.0,110,1,0.771959796,1,41591.0741,15797.81488,3,2,3,1,0,1,0,0,750,60,7,7,1
46,9894,596.0,0,1,1.368173518,0,21036.11322,46631.110327999995,2,1,1,0,0,0,0,0,1576,1962,3,7,0
69,2934,722.0,0,1,1.178829666,0,76482.9202,46162.87282,0,0,0,1,0,0,0,0,1108,2207,7,7,0
66,8930,679.0,0,1,1.430592605,0,60003.57396,46216.41463,0,0,0,0,0,1,0,0,991,1637,0,2,1
60,45081,322.0,110,5,1.032840899,1,137149.23242375,11824.81628,3,1,4,0,1,0,0,0,120,2038,3,9,1
28,3629,586.0,36,1,2.209609944,0,43162.33897,23151.94306,2,0,2,1,0,1,0,0,1375,682,8,2,0
28,7812,734.0,0,1,1.00198381,0,16379.02736,12713.63634,0,0,0,0,0,0,0,0,106,1716,9,2,0
58,15656,348.0,91,3,2.063462108,1,25346.41531,5805.342656,1,1,3,1,1,1,1,0,221,90,8,10,1
36,3030,488.0,47,1,2.159456348,0,20034.84158,14264.99661,3,2,3,0,1,0,0,0,236,1490,5,7,0
43,13081,595.0,0,1,1.192599671,0,27712.53764,21457.29853,1,1,4,0,0,0,1,0,862,1914,3,3,0
38,21192,703.0,0,1,1.093325942,0,23694.22103,17557.61521,0,0,0,0,0,0,0,0,1764,300,5,0,0
55,20446,504.0,96,2,1.492076542,0,2112.027494,912.2168143,4,1,3,1,1,1,0,1,983,2245,6,1,1
20,5694,484.0,111,3,2.721857782125,1,19146.11343,5305.83507,4,2,3,0,1,1,1,1,1228,752,6,2,1
65,9948,568.0,0,1,1.608082842,0,66531.4644,62175.34221,1,1,1,0,0,0,0,0,317,2929,1,2,0
25,5539,577.0,32,3,2.431900689,1,60916.99673,43485.7058,2,1,4,0,0,0,0,1,793,91,9,2,1
57,14596,774.0,5,1,1.078872401,0,72101.64525,66753.17428,0,0,0,0,0,0,0,0,510,1931,0,3,0
67,18486,750.0,0,1,1.096638822,0,27100.3062,18588.75827,0,0,0,0,0,0,0,0,677,2352,2,10,0
29,4600,462.0,107,4,1.691441731,0,42083.24526,18582.28772,3,2,3,1,1,0,0,0,758,-170,6,7,1
64,62839,750.0,0,1,0.972313567,1,49281.01717,46240.85922,0,0,0,0,0,0,0,0,848,1039,5,6,0
58,26737,731.0,0,1,1.100599451,0,15098.01391,10629.55839,0,0,0,0,1,0,0,0,75,2208,7,0,0
43,26058,685.0,0,1,1.084783104,0,73481.41981,45497.62573,0,0,0,0,0,0,0,0,1552,1014,7,10,1
73,6502,403.0,110,4,2.150813073,0,5683.792252,2074.261706,1,2,3,0,1,0,0,0,322,32,7,7,1
62,9566,488.0,100,2,1.335490505,0,42343.64389,10364.23894,3,2,3,1,1,0,0,1,159,-338,2,7,1
65,15105,586.0,95,2,2.229630918,1,15417.22367,5325.430404,3,2,2,0,1,0,0,0,1851,1816,7,3,0
70,4577,448.0,93,1,2.621066887,1,40755.32072,22434.80399,2,1,3,1,1,1,0,0,1053,864,3,2,1
73,55931,559.0,0,1,1.413654084,0,44886.60044,30067.05893,2,0,1,0,0,0,0,0,1355,3489,7,6,0
56,56865,638.0,0,1,1.17207246,0,68771.81307,59262.46102,0,0,0,0,0,0,0,0,94,2048,3,4,0
30,31951,703.0,0,1,1.47405643,0,10666.53329,9762.367858,0,0,4,0,0,0,0,1,123,1390,9,10,0
53,52876,792.0,0,1,0.979295624,0,82935.17125,52015.86105,0,0,0,0,0,0,0,0,796,3468,5,10,0
43,39758,523.0,0,1,1.652943888,0,50123.49983,48880.16053,2,0,2,0,0,0,0,0,1633,2676,9,0,0
35,47140,542.0,0,1,0.856945325,0,20744.87592,14604.58,0,1,3,1,0,0,1,0,342,2559,6,2,0
70,9455,681.0,0,1,0.949900756,0,13207.13113,9031.181256,0,0,0,0,0,0,0,0,257,2024,4,7,0
20,2693,770.0,2,1,0.809149066,0,12880.77564,8481.098395,0,0,0,0,0,0,0,0,1807,457,6,2,0
64,92276,501.0,113,2,1.662837345,0,45320.30892,8584.647565,4,1,1,1,1,0,0,0,444,131,7,4,0
30,12934,576.0,0,1,1.426956075,0,78708.79585,58461.81695,1,0,2,0,0,0,0,0,1596,372,8,1,0
48,6735,667.0,0,1,0.947230614,0,21555.97616,13702.78496,0,0,0,0,0,0,0,0,1828,3307,1,2,0
57,2585,414.0,0,2,1.054034909,0,95658.94163,15812.966406900003,3,1,4,0,1,1,0,0,346,707,3,8,0
46,12614,540.0,0,1,1.163440382,0,41086.4651,42558.30666,1,0,2,0,0,1,0,0,1511,2132,9,7,0
69,16946,488.0,0,1,0.898922899,0,65231.09018,45467.62194,1,2,4,0,1,1,0,0,1327,1585,8,3,0
64,7569,792.0,0,1,0.94028861,0,44154.70316,29351.91744,0,0,0,0,0,0,0,0,1762,319,0,2,1
29,9705,628.0,0,1,1.373809229,0,18529.04954,17734.12153,0,0,0,0,0,0,0,0,1683,227,0,7,0
40,8904,625.0,0,1,1.076341795,1,45016.34748,38424.09038,1,0,0,0,0,1,0,0,1199,2704,4,7,0
32,45363,754.0,0,1,1.346082956,0,34488.49683,31726.96513,0,0,0,0,0,0,0,0,991,1294,2,0,0
59,9884,362.0,116,6,2.721857782125,0,27306.85247,11179.83033,3,2,3,1,1,0,0,1,75,3392,8,8,1
28,6835,555.0,0,1,1.41488701,0,66537.52142,58077.29786,2,1,1,0,0,0,0,0,1194,2034,6,7,0
45,3145,505.0,90,3,1.123614144,0,37887.39398,16927.14332,4,2,3,1,1,1,0,1,1067,1969,5,2,0
32,59264,471.0,0,1,1.343387625,0,66971.19846,40660.97978,4,1,4,1,1,1,0,0,836,2735,4,10,0
53,9346,616.0,0,1,1.160834951,0,48179.51201,38984.88585,0,0,0,1,0,0,0,0,159,1278,3,7,0
60,37048,639.0,0,1,1.95630134,0,35773.12789,27324.87133,0,0,0,0,0,1,0,0,1351,1325,0,10,0
52,90318,602.0,5,2,1.286725795,0,78522.5336,38939.83880799999,0,0,0,0,0,1,0,0,1639,2525,2,5,0
31,77530,429.0,112,6,0.880037065,1,21619.8005,11830.5142431,4,2,4,0,1,0,1,1,559,871,0,4,1
37,12728,544.0,0,1,1.38018142,0,40518.33831,32261.58404,1,0,1,0,0,1,0,0,617,1818,6,1,0
27,3093,544.0,0,1,0.716070437,0,42325.15181,24148.76401,1,0,2,0,0,0,0,0,1376,381,3,2,0
35,4553,502.0,0,1,1.481825463,0,52097.85536,40898.743377599996,2,0,1,1,0,0,0,0,778,2633,9,7,0
61,19127,469.0,0,1,1.404496056,0,23410.11636,21349.81985,3,2,4,0,1,1,0,0,668,2840,9,8,0
46,5270,630.0,107,4,1.672025684,0,26908.95184,5966.141309,4,1,0,1,0,1,0,1,1044,97,9,7,1
64,4375,771.0,6,1,0.947634339,0,58928.77487,29424.7279805,0,0,4,1,0,0,0,1,1700,1260,7,2,1
21,16674,773.0,0,1,1.247802097,0,78390.87682,61562.28894,0,0,3,0,0,1,0,1,1853,2982,2,3,0
73,13185,641.0,0,1,2.033128928,0,64202.74242,42360.42159,0,0,0,0,0,0,0,0,1613,679,6,3,0
20,10987,619.0,0,1,2.51025638,0,12393.44088,11151.69068,0,0,0,0,0,0,0,0,50,517,9,8,0
19,8834,524.0,0,1,1.277326993,0,66568.04461,44480.07842,1,1,3,0,0,0,0,1,1645,3212,0,7,0
35,11938,729.0,0,1,1.518168538,0,39358.6215,25699.77936,0,0,0,0,0,0,0,0,1521,1749,2,8,0
70,35537,491.0,95,5,2.019128049,1,40807.4551,9987.804808,4,2,4,1,1,1,0,1,626,2789,7,10,1
68,45613,551.0,0,1,0.808890381,0,54236.58335,48870.9388,1,1,2,0,0,0,0,0,1497,2317,3,0,0
46,9632,516.0,0,1,0.70673387,0,55593.59275,34403.66507,1,0,2,0,0,0,1,0,1850,216,4,7,0
47,22447,669.0,0,1,1.545014219,1,46530.46155,45070.427964999995,0,0,0,0,0,0,1,0,770,899,1,1,0
18,26340,547.0,0,1,1.688244534,0,69636.69508,55129.34593,1,0,2,0,0,0,0,0,917,2154,1,10,0
25,13117,493.0,0,1,1.338624573,0,30569.80871,20017.36906,4,2,3,1,0,1,0,0,874,1256,3,3,0
34,8198,454.0,0,1,1.645892006,0,51022.52841,35176.60244,4,2,4,0,0,1,0,0,936,1629,8,7,0
27,42579,551.0,0,1,0.877141202,0,50760.01178,35254.8259,2,0,1,0,0,0,1,0,1426,-17,5,10,0
66,7148,774.0,0,1,1.495322466,0,51430.6972,35656.62674,0,0,4,1,0,0,0,1,1266,1833,4,7,1
31,41393,335.0,91,3,2.721857782125,1,32412.58353,15070.6647,3,1,4,0,1,1,0,0,1532,1181,4,10,1
54,3810,643.0,0,1,1.213604862,0,72424.89944,35678.1817977,0,0,0,0,0,1,1,0,1213,83,9,7,0
50,9268,477.0,0,1,1.98969042,0,49894.4282,34568.12421,1,2,4,0,1,1,1,0,869,1847,1,2,1
48,52521,663.0,21,1,1.454089074,0,36391.46702,28855.70203,0,0,3,0,0,0,0,0,573,1255,0,10,0
47,8856,534.0,104,5,2.088161683,0,32365.31477,6792.80067,4,1,4,0,0,1,1,1,122,2379,9,0,1
21,21687,733.0,12,1,1.309629407,0,46742.38268,35838.47548,0,0,0,0,0,0,0,0,1201,-13,5,1,0
72,33870,711.0,5,1,1.128239069,0,11440.8503,9241.305148,0,0,0,0,0,0,0,0,617,-148,2,10,0
36,16715,671.0,0,1,1.72837144,0,16786.89475,13415.13376,0,0,0,0,1,0,0,0,1607,1337,1,3,0
52,40772,785.0,0,1,1.078174144,0,24698.28739,17272.04411,0,0,0,0,0,0,0,0,1504,365,5,9,0
49,16417,666.0,0,1,1.027773424,0,56303.01251,44515.88229,0,0,0,0,0,1,0,0,829,307,5,10,0
71,62703,462.0,0,1,1.777923951,0,28321.18971,24038.29354,4,2,4,0,0,1,0,0,1095,1707,6,6,0
58,9726,676.0,0,1,1.408336075,0,71701.70843,62348.38277,0,0,0,1,0,0,1,0,466,86,0,2,0
45,16403,760.0,0,1,1.328475087,0,62932.30837,46654.62703,0,0,3,0,0,1,0,1,388,2005,2,3,0
33,8174,722.0,0,1,2.122159052,1,52189.48139,42658.68565,0,0,0,0,0,0,0,0,415,365,6,7,0
29,29048,616.0,0,1,1.271825365,0,97718.25006,78610.96505,0,0,0,1,0,0,0,1,1044,1881,8,10,0
48,46121,495.0,0,1,1.240525253,0,96491.50902,64882.29611,3,2,3,0,0,0,0,0,994,2398,8,5,0
44,15999,670.0,0,1,1.508630735,0,90530.32772,58340.5002,0,0,0,1,0,0,0,0,840,1074,4,10,0
31,93275,397.0,1,2,1.242696305,0,80935.25932,10300.848035500001,4,2,4,0,1,1,0,0,181,93,7,4,0
38,3044,775.0,0,1,1.05786171,0,49688.22396,38105.98435,0,0,0,0,0,0,0,0,375,1537,8,2,0
73,15450,509.0,110,5,1.225430945,1,47339.3027,13587.53411,1,1,1,0,1,1,0,0,74,3238,8,3,0
40,67876,625.0,0,1,1.493789257,0,43185.76193,51107.945624,0,0,0,0,0,0,0,0,1219,3047,5,9,0
64,21162,813.0,0,1,1.207420725,0,36539.09727,23364.75779,0,0,0,0,0,0,0,0,139,1974,2,0,0
55,72009,634.0,0,1,1.072670893,0,51822.77458,40486.64117,0,0,0,0,0,0,0,0,671,707,5,7,0
43,43596,446.0,0,1,1.585841437,0,85064.42405,65177.58205,3,1,4,0,0,1,0,0,1563,926,0,8,0
68,8785,712.0,0,1,1.132605221,0,84846.30203,52999.12945,0,0,0,0,0,0,0,0,1739,2532,6,7,1
56,2180,600.0,0,1,1.272682525,0,38711.75284,33266.54157,0,0,0,0,0,0,0,0,251,1438,5,6,0
34,53999,425.0,93,4,1.25803264,1,8534.867592,2858.427704,3,1,4,1,1,0,0,1,1690,2601,8,0,1
27,30063,689.0,1,1,1.094235022,0,46179.0257,36745.75655,0,0,0,0,0,0,1,0,1717,2580,6,0,0
27,4253,698.0,0,1,1.762110587,0,44230.86085,36555.92225,0,0,0,0,0,0,0,0,723,2323,1,2,0
34,7126,705.0,0,1,1.180259132,0,88599.7681,63654.80666,0,0,0,1,1,0,0,0,237,2262,9,10,0
71,4730,789.0,0,1,1.063996257,0,55942.82298,52855.94754,0,0,0,0,0,0,0,0,1294,674,8,2,1
61,3554,750.0,0,1,1.208409113,1,73903.24499,51460.52013,0,0,0,0,0,0,0,0,1250,208,6,5,0
42,41366,604.0,113,4,1.940692952,1,44951.00265,13943.65821,0,1,0,1,0,1,0,0,1614,1295,3,10,0
19,9020,743.4,13,1,1.083033192,0,57755.36406,56415.11017,0,0,0,0,0,0,1,0,646,1133,9,2,0
66,44235,724.0,0,1,1.427942442,0,94967.19167,62344.78457,0,0,0,0,0,0,0,0,1856,2396,9,10,0
31,16474,667.0,0,1,0.967614297,1,22441.37077,17827.77168,0,0,4,1,0,0,0,1,1708,2763,2,3,0
27,8771,639.0,32,1,2.721857782125,0,14408.81881,12100.67843,1,0,0,0,0,0,0,0,817,566,1,7,1
27,58755,432.0,91,9,2.721857782125,1,10385.04689,5513.578985,4,1,4,1,1,1,0,1,467,152,8,10,1
71,4561,750.9,0,1,1.764859805,0,18377.06056,14125.48124,0,1,2,0,0,1,0,1,73,218,0,7,0
38,4634,674.0,0,1,1.624064189,1,55475.66718,51972.13384,0,0,0,0,0,0,0,0,314,1133,1,7,0
26,88052,736.0,8,1,1.817771778,0,23739.39897,20538.81483,0,0,0,0,0,0,0,0,200,2290,7,4,0
64,5467,325.0,116,4,2.490677369,1,22641.95251,7742.197595,4,2,3,0,1,0,1,0,1189,1721,2,4,1
48,5792,532.0,0,1,1.007775751,0,78723.07114,54368.7825,1,1,2,0,0,0,0,0,514,3111,8,2,0
41,20113,613.0,0,1,1.292053834,0,46519.52386,34816.33085,0,0,0,0,0,0,0,0,1228,2241,0,8,0
69,3519,697.6,0,1,1.299674872,0,37450.07149,26570.77508,1,0,3,0,0,0,0,1,1123,42,4,2,0
36,47439,850.0,0,1,1.336491699,0,31436.00958,20419.92419,0,0,0,0,0,0,0,0,1615,-189,6,10,1
58,2243,659.0,0,1,2.31941059,0,25992.53043,16334.10215,0,0,0,0,0,0,0,0,1058,3235,1,5,1
60,30226,773.0,0,1,1.752738633,0,72486.07336,62910.68373,0,0,0,0,0,0,0,0,1052,1138,4,10,0
58,69295,647.0,0,1,1.279536066,0,35692.75083,20991.59703,0,0,0,0,0,0,0,0,881,2110,3,6,0
64,7921,573.0,0,1,1.11968434,0,24122.7101,18784.1262,1,0,1,0,0,0,0,0,817,642,5,2,1
34,15486,556.0,0,1,0.936137709,0,89635.65903,53667.55178,2,1,2,1,0,0,0,0,250,3078,9,3,0
54,8029,675.0,0,1,1.105633601,0,56189.79576,44662.23292,0,0,0,1,0,0,0,0,1035,-90,5,2,0
36,4359,578.0,0,1,1.361781324,0,84018.11505,55594.4318,2,0,2,0,0,0,0,1,441,3395,1,2,0
22,33062,494.0,0,1,1.432843966,0,70596.21671,49359.15592,3,1,4,0,0,0,0,0,761,1343,8,0,0
51,41524,553.0,104,4,0.602174734,0,12384.29478,3521.48186,1,1,2,1,1,1,0,0,1556,801,0,10,1
70,20443,796.0,0,1,1.004401889,0,94719.43908,66903.81958,0,0,0,0,0,0,0,0,1743,1718,9,0,0
27,74678,686.0,0,1,1.083866419,0,57439.05012,32699.22991,0,0,0,0,0,0,0,0,1253,2159,0,6,1
22,13838,385.0,117,3,2.587177308,1,34060.04777,9046.801169,4,1,4,0,0,1,1,1,1299,3076,4,3,1
55,26908,392.0,118,10,2.721857782125,0,9496.876234,3830.341998,3,1,3,0,1,1,0,0,1737,2207,0,0,0
26,19529,740.0,0,1,1.427687068,0,36592.70477,21856.5278,0,0,0,0,0,1,0,0,566,1696,6,10,0
66,5056,544.0,113,6,2.209013497,1,40637.26916,10570.58403,4,2,1,1,1,1,0,0,582,3307,2,2,1
47,14828,362.0,95,6,2.643673169,0,2325.080824,503.9381908,3,2,3,1,0,1,0,1,1684,2780,9,3,1
56,15779,370.0,102,1,1.65796316,1,42363.53944,11127.85714,3,1,4,1,0,1,0,0,211,330,9,3,0
67,5865,677.0,3,1,1.586451443,1,35572.13282,20122.07835,0,0,0,1,0,0,0,0,1162,1791,2,2,1
24,2281,691.0,0,1,1.274482949,0,68159.50526,49170.41483,0,0,0,0,0,0,0,0,72,3082,4,2,0
20,97667,495.0,105,1,1.254488947,0,39509.47887,10074.68567,3,1,3,1,0,0,0,0,1256,1731,2,4,1
65,9077,668.0,108,4,1.995655972,1,45003.90328,13948.84517,3,2,0,1,1,1,0,0,224,1936,8,2,1
28,18980,398.0,118,3,1.793765948,0,13906.61859,4455.60039,4,2,3,1,1,0,0,0,327,782,8,8,0
69,6238,813.0,26,1,1.910686502,0,32087.4188,28360.25092,0,0,0,0,0,0,0,0,852,385,6,7,0
63,3280,751.0,0,1,1.496019262,0,57368.03965,47235.09234,0,0,0,0,0,1,0,0,475,2911,5,7,1
50,19895,667.0,22,1,1.04066425,0,55418.92643,44441.05378,0,0,0,0,0,1,1,0,1727,197,3,0,0
63,14061,591.0,0,1,1.279898225,0,15263.1157,57126.761457,2,1,1,0,0,0,0,0,1160,1326,7,3,0
21,7673,703.0,0,1,2.531661984,0,36085.77702,32240.26742,0,0,0,0,0,0,0,0,148,706,6,2,1
25,58276,443.0,68,2,1.296347654,0,48693.02773,27076.64913,3,2,3,0,1,0,0,0,1667,46,1,0,0
50,7152,475.0,0,1,1.289925299,0,40670.19677,29172.0091,3,2,4,1,0,0,0,0,1290,2844,1,7,0
66,54503,614.0,0,1,2.691927697,1,80107.78056,64417.16748,0,0,4,0,0,0,0,1,1025,1992,6,10,0
53,8018,686.0,12,1,2.613663838,0,39953.26689,28246.21589,0,0,0,0,0,0,0,0,1053,-160,5,7,0
55,5027,680.0,0,1,0.561000643,0,41152.00768,33144.35079,0,0,0,0,0,0,0,0,796,1843,5,7,0
50,13409,721.0,0,1,1.796924758,0,33774.29677,31669.52653,0,0,0,0,0,0,0,0,1307,1275,3,3,0
43,47747,658.0,0,1,1.85404024,0,23841.01613,17816.42909,0,0,0,0,0,0,0,0,375,3158,8,0,0
22,2523,630.0,0,1,1.519661318,1,39461.16759,37187.15974,0,0,0,1,0,0,0,0,501,1618,6,2,0
39,20596,657.0,33,1,2.389150015,0,51473.46658,38168.92082,1,0,4,0,0,0,0,1,1001,1870,0,10,1
44,30974,540.0,109,2,2.721857782125,1,39971.76247,12491.5985,4,2,4,1,1,1,0,1,1225,2515,8,5,0
74,18376,452.0,94,4,2.225247784,0,18997.42022,7924.797277,3,2,4,1,1,1,0,1,1676,251,9,8,1
64,28536,524.0,0,1,1.179330225,0,60203.11175,41759.54214299999,2,1,2,0,0,0,0,0,792,2366,1,0,0
56,54608,798.0,0,1,1.069655826,0,69471.0781,51237.34605,0,0,0,0,0,0,0,0,1192,3122,6,6,0
25,88785,558.0,0,1,1.408272178,0,47774.5261,27478.14221,2,1,2,0,0,0,1,1,1157,1634,6,4,0
64,14073,366.0,114,10,2.721857782125,0,18852.9092,8994.295327,3,2,4,1,1,1,0,0,1769,1692,5,1,1
30,16029,632.0,0,1,1.137847165,0,77220.65774,56697.44561,0,0,0,0,0,0,1,0,1837,1201,0,8,0
36,15871,340.0,111,10,2.721857782125,1,17660.4513,7231.462985,4,2,3,1,1,0,0,0,630,3216,9,1,1
33,6703,744.0,0,1,1.214612455,0,92064.94129,63677.50612,0,0,0,0,0,0,0,0,1294,1256,9,2,0
57,15285,666.0,0,1,1.398683596,0,102897.7891,61614.19274,0,0,3,0,0,1,0,1,182,2870,4,3,0
45,15248,662.0,0,1,0.99965204,0,89804.94848,47715.562739999994,0,0,0,0,0,0,0,0,834,930,2,3,0
67,19216,629.0,0,1,1.483336285,0,64313.93991,44647.71028,0,0,4,0,0,0,0,1,492,230,4,0,0
40,32345,378.0,94,2,1.038120829,1,12148.63081,5443.853228,4,2,4,1,1,1,1,0,871,164,1,10,0
49,3744,474.0,0,1,1.342124971,0,23164.93385,16572.54271,3,2,4,1,0,0,0,0,847,1118,6,7,0
59,7991,613.0,0,1,1.333767825,0,67674.46785,43846.14561,0,0,0,0,0,0,0,0,435,3180,4,2,0
66,6785,663.0,20,1,0.73954835,0,72173.11783,62694.84064,0,0,0,0,0,0,0,0,1359,999,4,7,0
72,8694,509.0,0,1,1.099794486,0,52762.20563,44420.12803,2,1,1,0,0,0,0,0,353,2679,2,7,0
66,14669,483.0,103,10,1.503343664,1,36443.58959,14226.10506,4,1,3,0,0,0,0,0,277,3287,6,3,1
50,4815,798.0,0,1,1.189078527,0,79788.31227,57375.45291,0,0,0,0,0,0,0,0,596,2244,1,7,0
18,8854,581.0,30,1,1.046930002,0,54869.79466,47258.02335,2,1,3,0,0,0,0,1,673,2782,7,2,1
28,41336,447.0,90,4,1.572399943,1,23143.67706,9372.222357,3,1,4,0,1,0,0,1,772,1199,1,5,1
62,9198,544.0,0,1,0.729519735,0,97721.04434,75224.49131,1,0,4,0,0,0,0,1,479,1486,8,7,0
34,24743,684.5,0,1,2.268135812,0,14962.74165,11172.79811,0,0,0,0,0,0,0,0,1557,589,4,0,0
